doc_id,sentence_id,token_id,token,lemma,pos,entity
text16,7,4,arrangements,arrangement,NOUN,
text16,7,5,may,may,AUX,
text16,7,6,play,play,VERB,
text16,7,7,an,an,DET,
text16,7,8,essential,essential,ADJ,
text16,7,9,role,role,NOUN,
text16,7,10,in,in,ADP,
text16,7,11,resource,resource,NOUN,
text16,7,12,management,management,NOUN,
text16,7,13,",",",",PUNCT,
text16,7,14,but,but,CCONJ,
text16,7,15,their,their,PRON,
text16,7,16,analysis,analysis,NOUN,
text16,7,17,is,be,AUX,
text16,7,18,lacking,lack,VERB,
text16,7,19,between,between,ADP,
text16,7,20,macro,macro,NOUN,
text16,7,21,modelling,modelling,NOUN,
text16,7,22,of,of,ADP,
text16,7,23,planetary,planetary,ADJ,
text16,7,24,boundaries,boundary,NOUN,
text16,7,25,of,of,ADP,
text16,7,26,the,the,DET,
text16,7,27,Earth,Earth,PROPN,LOC_B
text16,7,28,and,and,CCONJ,
text16,7,29,micro,micro,PROPN,
text16,7,30,surveys,survey,NOUN,
text16,7,31,of,of,ADP,
text16,7,32,individual,individual,ADJ,
text16,7,33,and,and,CCONJ,
text16,7,34,community,community,NOUN,
text16,7,35,behaviour,behaviour,NOUN,
text16,7,36,.,.,PUNCT,
text16,8,1,The,the,DET,
text16,8,2,SES,SES,PROPN,ORG_B
text16,8,3,framework,framework,NOUN,
text16,8,4,offered,offer,VERB,
text16,8,5,a,a,DET,
text16,8,6,useful,useful,ADJ,
text16,8,7,tool,tool,NOUN,
text16,8,8,to,to,PART,
text16,8,9,fill,fill,VERB,
text16,8,10,this,this,DET,
text16,8,11,gap,gap,NOUN,
text16,8,12,.,.,PUNCT,
text16,9,1,Second,second,ADV,ORDINAL_B
text16,9,2,",",",",PUNCT,
text16,9,3,the,the,DET,
text16,9,4,designation,designation,NOUN,
text16,9,5,of,of,ADP,
text16,9,6,Lijiang,Lijiang,PROPN,GPE_B
text16,9,7,'s,'s,PART,
text16,9,8,Outstanding,Outstanding,PROPN,
text16,9,9,Universal,Universal,PROPN,
text16,9,10,Values,Values,PROPN,
text16,9,11,as,as,ADP,
text16,9,12,a,a,DET,
text16,9,13,world,world,NOUN,
text16,9,14,heritage,heritage,NOUN,
text16,9,15,site,site,NOUN,
text16,9,16,ironically,ironically,ADV,
text16,9,17,damaged,damage,VERB,
text16,9,18,its,its,PRON,
text16,9,19,local,local,ADJ,
text16,9,20,cultural,cultural,ADJ,
text16,9,21,intimacy,intimacy,NOUN,
text16,9,22,",",",",PUNCT,
text16,9,23,which,which,PRON,
text16,9,24,nurtured,nurture,VERB,
text16,9,25,generations,generation,NOUN,
text16,9,26,of,of,ADP,
text16,9,27,collective,collective,ADJ,
text16,9,28,action,action,NOUN,
text16,9,29,for,for,ADP,
text16,9,30,Naxi,Naxi,PROPN,ORG_B
text16,9,31,people,people,NOUN,
text16,9,32,",",",",PUNCT,
text16,9,33,escalating,escalate,VERB,
text16,9,34,the,the,DET,
text16,9,35,tragedy,tragedy,NOUN,
text16,9,36,of,of,ADP,
text16,9,37,its,its,PRON,
text16,9,38,groundwater,groundwater,NOUN,
text16,9,39,commons,common,NOUN,
text16,9,40,.,.,PUNCT,
text17,1,1,A,a,DET,
text17,1,2,common,common,ADJ,
text17,1,3,pattern,pattern,NOUN,
text17,1,4,of,of,ADP,
text17,1,5,environmental,environmental,ADJ,
text17,1,6,crises,crisis,NOUN,
text17,1,7,is,be,AUX,
text17,1,8,a,a,DET,
text17,1,9,vicious,vicious,ADJ,
text17,1,10,cycle,cycle,NOUN,
text17,1,11,between,between,ADP,
text17,1,12,environmental,environmental,ADJ,
text17,1,13,degradation,degradation,NOUN,
text17,1,14,and,and,CCONJ,
text17,1,15,socioeconomic,socioeconomic,ADJ,
text17,1,16,disturbances,disturbance,NOUN,
text17,1,17,.,.,PUNCT,
text17,2,1,Here,here,ADV,
text17,2,2,we,we,PRON,
text17,2,3,show,show,VERB,
text17,2,4,that,that,SCONJ,
text17,2,5,while,while,SCONJ,
text17,2,6,such,such,ADJ,
text17,2,7,feedbacks,feedback,NOUN,
text17,2,8,may,may,AUX,
text17,2,9,give,give,VERB,
text17,2,10,rise,rise,NOUN,
text17,2,11,to,to,ADP,
text17,2,12,critical,critical,ADJ,
text17,2,13,transitions,transition,NOUN,
text17,2,14,in,in,ADP,
text17,2,15,social,social,ADJ,
text17,2,16,-,-,PUNCT,
text17,2,17,ecological,ecological,ADJ,
text17,2,18,systems,system,NOUN,
text17,2,19,",",",",PUNCT,
text17,2,20,at,at,ADP,
text17,2,21,the,the,DET,
text17,2,22,same,same,ADJ,
text17,2,23,time,time,NOUN,
text17,2,24,they,they,PRON,
text17,2,25,can,can,AUX,
text17,2,26,offer,offer,VERB,
text17,2,27,novel,novel,ADJ,
text17,2,28,opportunities,opportunity,NOUN,
text17,2,29,for,for,ADP,
text17,2,30,anticipating,anticipate,VERB,
text17,2,31,them,they,PRON,
text17,2,32,.,.,PUNCT,
text17,3,1,We,we,PRON,
text17,3,2,model,model,VERB,
text17,3,3,a,a,DET,
text17,3,4,community,community,NOUN,
text17,3,5,that,that,PRON,
text17,3,6,has,have,VERB,
text17,3,7,joint,joint,ADJ,
text17,3,8,access,access,NOUN,
text17,3,9,to,to,ADP,
text17,3,10,the,the,DET,
text17,3,11,harvest,harvest,NOUN,
text17,3,12,grounds,ground,NOUN,
text17,3,13,of,of,ADP,
text17,3,14,a,a,DET,
text17,3,15,resource,resource,NOUN,
text17,3,16,that,that,PRON,
text17,3,17,is,be,AUX,
text17,3,18,prone,prone,ADJ,
text17,3,19,to,to,PART,
text17,3,20,collapse,collapse,VERB,
text17,3,21,.,.,PUNCT,
text17,4,1,Individuals,individual,NOUN,
text17,4,2,are,be,AUX,
text17,4,3,tempted,tempt,VERB,
text17,4,4,to,to,PART,
text17,4,5,overexploit,overexploit,VERB,
text17,4,6,the,the,DET,
text17,4,7,resource,resource,NOUN,
text17,4,8,",",",",PUNCT,
text17,4,9,while,while,SCONJ,
text17,4,10,a,a,DET,
text17,4,11,cooperative,cooperative,ADJ,
text17,4,12,harvesting,harvesting,NOUN,
text17,4,13,norm,norm,NOUN,
text17,4,14,spreads,spread,VERB,
text17,4,15,through,through,ADP,
text17,4,16,the,the,DET,
text17,4,17,community,community,NOUN,
text17,4,18,via,via,ADP,
text17,4,19,interpersonal,interpersonal,ADJ,
text17,4,20,relations,relation,NOUN,
text17,4,21,.,.,PUNCT,
text17,5,1,Both,both,DET,
text17,5,2,social,social,ADJ,
text17,5,3,and,and,CCONJ,
text17,5,4,ecological,ecological,ADJ,
text17,5,5,collapses,collapse,NOUN,
text17,5,6,can,can,AUX,
text17,5,7,be,be,AUX,
text17,5,8,induced,induce,VERB,
text17,5,9,by,by,ADP,
text17,5,10,environmental,environmental,ADJ,
text17,5,11,or,or,CCONJ,
text17,5,12,socio,socio,NOUN,
text17,5,13,-,-,PUNCT,
text17,5,14,economic,economic,ADJ,
text17,5,15,driving,driving,NOUN,
text17,5,16,forces,force,NOUN,
text17,5,17,.,.,PUNCT,
text17,6,1,Regardless,regardless,ADV,
text17,6,2,of,of,ADP,
text17,6,3,the,the,DET,
text17,6,4,type,type,NOUN,
text17,6,5,and,and,CCONJ,
text17,6,6,cause,cause,NOUN,
text17,6,7,of,of,ADP,
text17,6,8,collapse,collapse,NOUN,
text17,6,9,we,we,PRON,
text17,6,10,find,find,VERB,
text17,6,11,that,that,SCONJ,
text17,6,12,upcoming,upcoming,ADJ,
text17,6,13,transitions,transition,NOUN,
text17,6,14,may,may,AUX,
text17,6,15,be,be,AUX,
text17,6,16,detected,detect,VERB,
text17,6,17,using,use,VERB,
text17,6,18,simple,simple,ADJ,
text17,6,19,socio,socio,NOUN,
text17,6,20,-,-,PUNCT,
text17,6,21,economic,economic,ADJ,
text17,6,22,response,response,NOUN,
text17,6,23,variables,variable,NOUN,
text17,6,24,",",",",PUNCT,
text17,6,25,such,such,ADJ,
text17,6,26,as,as,ADP,
text17,6,27,individual,individual,ADJ,
text17,6,28,profits,profit,NOUN,
text17,6,29,.,.,PUNCT,
text17,7,1,Our,our,PRON,
text17,7,2,findings,finding,NOUN,
text17,7,3,suggest,suggest,VERB,
text17,7,4,that,that,SCONJ,
text17,7,5,such,such,ADJ,
text17,7,6,alternative,alternative,ADJ,
text17,7,7,sources,source,NOUN,
text17,7,8,of,of,ADP,
text17,7,9,information,information,NOUN,
text17,7,10,can,can,AUX,
text17,7,11,be,be,AUX,
text17,7,12,used,use,VERB,
text17,7,13,to,to,PART,
text17,7,14,detect,detect,VERB,
text17,7,15,upcoming,upcoming,ADJ,
text17,7,16,critical,critical,ADJ,
text17,7,17,transitions,transition,NOUN,
text17,7,18,in,in,ADP,
text17,7,19,social,social,ADJ,
text17,7,20,-,-,PUNCT,
text17,7,21,ecological,ecological,ADJ,
text17,7,22,systems,system,NOUN,
text17,7,23,.,.,PUNCT,
text17,8,1,However,however,ADV,
text17,8,2,",",",",PUNCT,
text17,8,3,we,we,PRON,
text17,8,4,also,also,ADV,
text17,8,5,find,find,VERB,
text17,8,6,that,that,SCONJ,
text17,8,7,robust,robust,ADJ,
text17,8,8,detection,detection,NOUN,
text17,8,9,of,of,ADP,
text17,8,10,critical,critical,ADJ,
text17,8,11,transitions,transition,NOUN,
text17,8,12,may,may,AUX,
text17,8,13,be,be,AUX,
text17,8,14,confounded,confound,VERB,
text17,8,15,by,by,ADP,
text17,8,16,recovery,recovery,NOUN,
text17,8,17,attempts,attempt,NOUN,
text17,8,18,undertaken,undertake,VERB,
text17,8,19,by,by,ADP,
text17,8,20,resource,resource,NOUN,
text17,8,21,users,user,NOUN,
text17,8,22,in,in,ADP,
text17,8,23,the,the,DET,
text17,8,24,vicinity,vicinity,NOUN,
text17,8,25,of,of,ADP,
text17,8,26,an,an,DET,
text17,8,27,upcoming,upcoming,ADJ,
text17,8,28,collapse,collapse,NOUN,
text17,8,29,",",",",PUNCT,
text17,8,30,which,which,PRON,
text17,8,31,may,may,AUX,
text17,8,32,be,be,AUX,
text17,8,33,falsely,falsely,ADV,
text17,8,34,interpreted,interpret,VERB,
text17,8,35,as,as,ADP,
text17,8,36,a,a,DET,
text17,8,37,stabilization,stabilization,NOUN,
text17,8,38,of,of,ADP,
text17,8,39,the,the,DET,
text17,8,40,social,social,ADJ,
text17,8,41,-,-,PUNCT,
text17,8,42,ecological,ecological,ADJ,
text17,8,43,system,system,NOUN,
text17,8,44,.,.,PUNCT,
text17,9,1,(,(,PUNCT,
text17,9,2,C,c,NOUN,
text17,9,3,),),PUNCT,
text17,9,4,2015,2015,NUM,DATE_B
text17,10,1,Elsevier,elsevi,ADJ,
text17,10,2,B.V.,B.V.,PROPN,
text17,11,1,All,all,DET,
text17,11,2,rights,right,NOUN,
text17,11,3,reserved,reserve,VERB,
text17,11,4,.,.,PUNCT,
text18,1,1,We,we,PRON,
text18,1,2,present,present,VERB,
text18,1,3,a,a,DET,
text18,1,4,collaboratively,collaboratively,ADV,
text18,1,5,developed,develop,VERB,
text18,1,6,social,social,ADJ,
text18,1,7,-,-,PUNCT,
text18,1,8,ecological,ecological,ADJ,
text18,1,9,model,model,NOUN,
text18,1,10,of,of,ADP,
text18,1,11,the,the,DET,LOC_B
text18,1,12,Kenai,Kenai,PROPN,LOC_I
text18,1,13,River,River,PROPN,LOC_I
text18,1,14,Fishery,Fishery,PROPN,LOC_I
text18,1,15,.,.,PUNCT,
text18,2,1,We,we,PRON,
text18,2,2,developed,develop,VERB,
text18,2,3,the,the,DET,
text18,2,4,model,model,NOUN,
text18,2,5,through,through,ADP,
text18,2,6,iterative,iterative,ADJ,
text18,2,7,interviews,interview,NOUN,
text18,2,8,with,with,ADP,
text18,2,9,stakeholders,stakeholder,NOUN,
text18,2,10,throughout,throughout,ADP,
text18,2,11,the,the,DET,LOC_B
text18,2,12,Kenai,Kenai,PROPN,LOC_I
text18,2,13,Peninsula,Peninsula,PROPN,LOC_I
text18,2,14,using,use,VERB,
text18,2,15,a,a,DET,
text18,2,16,novel,novel,ADJ,
text18,2,17,participatory,participatory,NOUN,
text18,2,18,Fuzzy,Fuzzy,PROPN,WORK_OF_ART_B
text18,2,19,Cognitive,Cognitive,PROPN,WORK_OF_ART_I
text18,2,20,Mapping,Mapping,PROPN,WORK_OF_ART_I
text18,2,21,process,process,NOUN,
text18,2,22,grounded,ground,VERB,
text18,2,23,in,in,ADP,
text18,2,24,Ostrom,Ostrom,PROPN,ORG_B
text18,2,25,'s,'s,PART,
text18,2,26,social,social,ADJ,
text18,2,27,-,-,PUNCT,
text18,2,28,ecological,ecological,ADJ,
text18,2,29,systems,system,NOUN,
text18,2,30,framework,framework,NOUN,
text18,2,31,.,.,PUNCT,
text18,3,1,Individual,individual,ADJ,
text18,3,2,social,social,ADJ,
text18,3,3,-ecological,-ecological,ADJ,
text18,3,4,models,model,NOUN,
text18,3,5,",",",",PUNCT,
text18,3,6,developed,develop,VERB,
text18,3,7,one,one,NUM,CARDINAL_B
text18,3,8,-,-,PUNCT,
text18,3,9,on,on,ADP,
text18,3,10,-,-,PUNCT,
text18,3,11,one,one,NUM,
text18,3,12,with,with,ADP,
text18,3,13,stakeholders,stakeholder,NOUN,
text18,3,14,",",",",PUNCT,
text18,3,15,were,be,AUX,
text18,3,16,combined,combine,VERB,
text18,3,17,into,into,ADP,
text18,3,18,a,a,DET,
text18,3,19,single,single,ADJ,
text18,3,20,aggregated,aggregated,ADJ,
text18,3,21,model,model,NOUN,
text18,3,22,representing,represent,VERB,
text18,3,23,the,the,DET,
text18,3,24,system,system,NOUN,
text18,3,25,'s,'s,PART,
text18,3,26,structure,structure,NOUN,
text18,3,27,and,and,CCONJ,
text18,3,28,function,function,NOUN,
text18,3,29,.,.,PUNCT,
text18,4,1,We,we,PRON,
text18,4,2,validated,validate,VERB,
text18,4,3,this,this,DET,
text18,4,4,aggregated,aggregated,ADJ,
text18,4,5,model,model,NOUN,
text18,4,6,through,through,ADP,
text18,4,7,subsequent,subsequent,ADJ,
text18,4,8,in,in,ADP,
text18,4,9,-,-,PUNCT,
text18,4,10,terviews,terviews,NOUN,
text18,4,11,with,with,ADP,
text18,4,12,stakeholders,stakeholder,NOUN,
text18,4,13,and,and,CCONJ,
text18,4,14,focused,focus,VERB,
text18,4,15,literature,literature,NOUN,
text18,4,16,reviews,review,NOUN,
text18,4,17,.,.,PUNCT,
text18,5,1,The,the,DET,
text18,5,2,result,result,NOUN,
text18,5,3,is,be,AUX,
text18,5,4,a,a,DET,
text18,5,5,model,model,NOUN,
text18,5,6,that,that,PRON,
text18,5,7,can,can,AUX,
text18,5,8,:,:,PUNCT,
text18,5,9,1,1,X,CARDINAL_B
text18,5,10,),),PUNCT,
text18,5,11,illustrate,illustrate,VERB,
text18,5,12,the,the,DET,
text18,5,13,breadth,breadth,NOUN,
text18,5,14,and,and,CCONJ,
text18,5,15,interconnectedness,interconnectedness,NOUN,
text18,5,16,of,of,ADP,
text18,5,17,the,the,DET,LOC_B
text18,5,18,Kenai,Kenai,PROPN,LOC_I
text18,5,19,River,River,PROPN,LOC_I
text18,5,20,Fishery,Fishery,PROPN,LOC_I
text18,5,21,'s,'s,PART,LOC_I
text18,5,22,social,social,ADJ,
text18,5,23,-,-,PUNCT,
text18,5,24,ecological,ecological,ADJ,
text18,5,25,system,system,NOUN,
text18,5,26,;,;,PUNCT,
text18,5,27,2,2,X,CARDINAL_B
text18,5,28,),),PUNCT,
text18,5,29,be,be,AUX,
text18,5,30,used,use,VERB,
text18,5,31,to,to,PART,
text18,5,32,facilitate,facilitate,VERB,
text18,5,33,discussions,discussion,NOUN,
text18,5,34,around,around,ADP,
text18,5,35,management,management,NOUN,
text18,5,36,of,of,ADP,
text18,5,37,the,the,DET,
text18,5,38,fishery,fishery,NOUN,
text18,5,39,;,;,PUNCT,
text18,5,40,and,and,CCONJ,
text18,5,41,3,3,X,CARDINAL_B
text18,5,42,),),PUNCT,
text18,5,43,be,be,AUX,
text18,5,44,used,use,VERB,
text18,5,45,to,to,PART,
text18,5,46,explore,explore,VERB,
text18,5,47,the,the,DET,
text18,5,48,components,component,NOUN,
text18,5,49,and,and,CCONJ,
text18,5,50,interactions,interaction,NOUN,
text18,5,51,that,that,PRON,
text18,5,52,move,move,VERB,
text18,5,53,the,the,DET,
text18,5,54,system,system,NOUN,
text18,5,55,toward,toward,ADP,
text18,5,56,or,or,CCONJ,
text18,5,57,away,away,ADV,
text18,5,58,from,from,ADP,
text18,5,59,sustainability,sustainability,NOUN,
text18,5,60,.,.,PUNCT,
text18,6,1,Using,use,VERB,
text18,6,2,the,the,DET,
text18,6,3,model,model,NOUN,
text18,6,4,",",",",PUNCT,
text18,6,5,we,we,PRON,
text18,6,6,identify,identify,VERB,
text18,6,7,how,how,SCONJ,
text18,6,8,the,the,DET,
text18,6,9,nature,nature,NOUN,
text18,6,10,of,of,ADP,
text18,6,11,salmon,salmon,NOUN,
text18,6,12,(,(,PUNCT,
text18,6,13,migratory,migratory,NOUN,
text18,6,14,),),PUNCT,
text18,6,15,and,and,CCONJ,
text18,6,16,their,their,PRON,
text18,6,17,habitat,habitat,NOUN,
text18,6,18,(,(,PUNCT,
text18,6,19,large,large,ADJ,
text18,6,20,and,and,CCONJ,
text18,6,21,unpredictable,unpredictable,ADJ,
text18,6,22,),),PUNCT,
text18,6,23,leads,lead,VERB,
text18,6,24,to,to,ADP,
text18,6,25,uncertainty,uncertainty,NOUN,
text18,6,26,about,about,ADP,
text18,6,27,effective,effective,ADJ,
text18,6,28,management,management,NOUN,
text18,6,29,strategies,strategy,NOUN,
text18,6,30,.,.,PUNCT,
text18,7,1,This,this,DET,
text18,7,2,uncertainty,uncertainty,NOUN,
text18,7,3,",",",",PUNCT,
text18,7,4,in,in,ADP,
text18,7,5,addition,addition,NOUN,
text18,7,6,to,to,ADP,
text18,7,7,a,a,DET,
text18,7,8,large,large,ADJ,
text18,7,9,and,and,CCONJ,
text18,7,10,diverse,diverse,ADJ,
text18,7,11,set,set,NOUN,
text18,7,12,of,of,ADP,
text18,7,13,resource,resource,NOUN,
text18,7,14,users,user,NOUN,
text18,7,15,",",",",PUNCT,
text18,7,16,creates,create,VERB,
text18,7,17,conflicting,conflict,VERB,
text18,7,18,management,management,NOUN,
text18,7,19,goals,goal,NOUN,
text18,7,20,that,that,PRON,
text18,7,21,ultimately,ultimately,ADV,
text18,7,22,limit,limit,VERB,
text18,7,23,the,the,DET,
text18,7,24,governance,governance,NOUN,
text18,7,25,system,system,NOUN,
text18,7,26,in,in,ADP,
text18,7,27,making,make,VERB,
text18,7,28,decisions,decision,NOUN,
text18,7,29,that,that,PRON,
text18,7,30,might,might,AUX,
text18,7,31,increase,increase,VERB,
text18,7,32,the,the,DET,
text18,7,33,sustainability,sustainability,NOUN,
text18,7,34,of,of,ADP,
text18,7,35,the,the,DET,
text18,7,36,fishery,fishery,NOUN,
text18,7,37,.,.,PUNCT,
text19,1,1,Today,today,NOUN,DATE_B
text19,1,2,",",",",PUNCT,
text19,1,3,economic,economic,ADJ,
text19,1,4,experiments,experiment,NOUN,
text19,1,5,are,be,AUX,
text19,1,6,well,well,ADV,
text19,1,7,accepted,accept,VERB,
text19,1,8,in,in,ADP,
text19,1,9,mainstream,mainstream,NOUN,
text19,1,10,economics,economic,NOUN,
text19,1,11,.,.,PUNCT,
text19,2,1,They,they,PRON,
text19,2,2,are,be,AUX,
text19,2,3,also,also,ADV,
text19,2,4,widely,widely,ADV,
text19,2,5,applied,apply,VERB,
text19,2,6,in,in,ADP,
text19,2,7,ecological,ecological,ADJ,
text19,2,8,economics,economic,NOUN,
text19,2,9,",",",",PUNCT,
text19,2,10,often,often,ADV,
text19,2,11,focusing,focus,VERB,
text19,2,12,on,on,ADP,
text19,2,13,institutions,institution,NOUN,
text19,2,14,.,.,PUNCT,
text19,3,1,Yet,yet,ADV,
text19,3,2,",",",",PUNCT,
text19,3,3,many,many,ADJ,
text19,3,4,empirical,empirical,ADJ,
text19,3,5,studies,study,NOUN,
text19,3,6,in,in,ADP,
text19,3,7,this,this,DET,
text19,3,8,field,field,NOUN,
text19,3,9,lack,lack,VERB,
text19,3,10,a,a,DET,
text19,3,11,sound,sound,ADJ,
text19,3,12,theoretical,theoretical,ADJ,
text19,3,13,foundation,foundation,NOUN,
text19,3,14,of,of,ADP,
text19,3,15,institutions,institution,NOUN,
text19,3,16,and,and,CCONJ,
text19,3,17,institutional,institutional,ADJ,
text19,3,18,change,change,NOUN,
text19,3,19,.,.,PUNCT,
text19,4,1,In,in,ADP,
text19,4,2,this,this,DET,
text19,4,3,paper,paper,NOUN,
text19,4,4,",",",",PUNCT,
text19,4,5,I,I,PRON,
text19,4,6,show,show,VERB,
text19,4,7,that,that,SCONJ,
text19,4,8,in,in,ADP,
text19,4,9,a,a,DET,
text19,4,10,structure,structure,NOUN,
text19,4,11,-,-,PUNCT,
text19,4,12,agency,agency,NOUN,
text19,4,13,framework,framework,NOUN,
text19,4,14,three,three,NUM,CARDINAL_B
text19,4,15,theoretical,theoretical,ADJ,
text19,4,16,viewpoints,viewpoint,NOUN,
text19,4,17,on,on,ADP,
text19,4,18,institutions,institution,NOUN,
text19,4,19,can,can,AUX,
text19,4,20,be,be,AUX,
text19,4,21,distinguished,distinguish,VERB,
text19,4,22,.,.,PUNCT,
text19,5,1,They,they,PRON,
text19,5,2,can,can,AUX,
text19,5,3,be,be,AUX,
text19,5,4,viewed,view,VERB,
text19,5,5,as,as,ADP,
text19,5,6,(,(,PUNCT,
text19,5,7,1,1,NUM,CARDINAL_B
text19,5,8,),),PUNCT,
text19,5,9,structures,structure,NOUN,
text19,5,10,that,that,PRON,
text19,5,11,shape,shape,NOUN,
text19,5,12,incentives,incentive,NOUN,
text19,5,13,",",",",PUNCT,
text19,5,14,(,(,PUNCT,
text19,5,15,2,2,NUM,CARDINAL_B
text19,5,16,),),PUNCT,
text19,5,17,cognitive,cognitive,ADJ,
text19,5,18,media,medium,NOUN,
text19,5,19,",",",",PUNCT,
text19,5,20,embedded,embed,VERB,
text19,5,21,in,in,ADP,
text19,5,22,beliefs,belief,NOUN,
text19,5,23,and,and,CCONJ,
text19,5,24,cognition,cognition,NOUN,
text19,5,25,of,of,ADP,
text19,5,26,agents,agent,NOUN,
text19,5,27,",",",",PUNCT,
text19,5,28,or,or,CCONJ,
text19,5,29,(,(,PUNCT,
text19,5,30,3,3,X,CARDINAL_B
text19,5,31,),),PUNCT,
text19,5,32,evolving,evolve,VERB,
text19,5,33,from,from,ADP,
text19,5,34,a,a,DET,
text19,5,35,process,process,NOUN,
text19,5,36,of,of,ADP,
text19,5,37,agents,agent,NOUN,
text19,5,38,',',PART,
text19,5,39,choices,choice,NOUN,
text19,5,40,and,and,CCONJ,
text19,5,41,structural,structural,ADJ,
text19,5,42,aspects,aspect,NOUN,
text19,5,43,.,.,PUNCT,
text19,6,1,Using,use,VERB,
text19,6,2,examples,example,NOUN,
text19,6,3,from,from,ADP,
text19,6,4,the,the,DET,
text19,6,5,empirical,empirical,ADJ,
text19,6,6,experimental,experimental,ADJ,
text19,6,7,literature,literature,NOUN,
text19,6,8,",",",",PUNCT,
text19,6,9,I,I,PRON,
text19,6,10,argue,argue,VERB,
text19,6,11,that,that,SCONJ,
text19,6,12,all,all,DET,
text19,6,13,three,three,NUM,CARDINAL_B
text19,6,14,viewpoints,viewpoint,NOUN,
text19,6,15,are,be,AUX,
text19,6,16,mirrored,mirror,VERB,
text19,6,17,in,in,ADP,
text19,6,18,experimental,experimental,ADJ,
text19,6,19,practice,practice,NOUN,
text19,6,20,",",",",PUNCT,
text19,6,21,and,and,CCONJ,
text19,6,22,that,that,SCONJ,
text19,6,23,these,these,PRON,
text19,6,24,can,can,AUX,
text19,6,25,be,be,AUX,
text19,6,26,organized,organize,VERB,
text19,6,27,into,into,ADP,
text19,6,28,an,an,DET,
text19,6,29,institutional,institutional,ADJ,
text19,6,30,typology,typology,NOUN,
text19,6,31,of,of,ADP,
text19,6,32,economic,economic,ADJ,
text19,6,33,experiments,experiment,NOUN,
text19,6,34,.,.,PUNCT,
text19,7,1,Placing,place,VERB,
text19,7,2,special,special,ADJ,
text19,7,3,emphasis,emphasis,NOUN,
text19,7,4,on,on,ADP,
text19,7,5,experiments,experiment,NOUN,
text19,7,6,with,with,ADP,
text19,7,7,endogenous,endogenous,ADJ,
text19,7,8,institutional,institutional,ADJ,
text19,7,9,choice,choice,NOUN,
text19,7,10,and,and,CCONJ,
text19,7,11,their,their,PRON,
text19,7,12,relationship,relationship,NOUN,
text19,7,13,to,to,ADP,
text19,7,14,evolutionary,evolutionary,ADJ,
text19,7,15,economic,economic,ADJ,
text19,7,16,theory,theory,NOUN,
text19,7,17,",",",",PUNCT,
text19,7,18,I,I,PRON,
text19,7,19,discuss,discuss,VERB,
text19,7,20,under,under,ADP,
text19,7,21,which,which,PRON,
text19,7,22,conditions,condition,NOUN,
text19,7,23,experiments,experiment,NOUN,
text19,7,24,are,be,AUX,
text19,7,25,a,a,DET,
text19,7,26,useful,useful,ADJ,
text19,7,27,method,method,NOUN,
text19,7,28,for,for,ADP,
text19,7,29,the,the,DET,
text19,7,30,analysis,analysis,NOUN,
text19,7,31,of,of,ADP,
text19,7,32,social,social,ADJ,
text19,7,33,-,-,PUNCT,
text19,7,34,ecological,ecological,ADJ,
text19,7,35,systems,system,NOUN,
text19,7,36,",",",",PUNCT,
text19,7,37,concluding,conclude,VERB,
text19,7,38,that,that,SCONJ,
text19,7,39,methodological,methodological,ADJ,
text19,7,40,and,and,CCONJ,
text19,7,41,methodical,methodical,ADJ,
text19,7,42,innovations,innovation,NOUN,
text19,7,43,are,be,AUX,
text19,7,44,an,an,DET,
text19,7,45,important,important,ADJ,
text19,7,46,prerequisite,prerequisite,NOUN,
text19,7,47,for,for,ADP,
text19,7,48,challenging,challenge,VERB,
text19,7,49,the,the,DET,
text19,7,50,dominant,dominant,ADJ,
text19,7,51,paradigm,paradigm,NOUN,
text19,7,52,of,of,ADP,
text19,7,53,neoclassical,neoclassical,ADJ,
text19,7,54,economics,economic,NOUN,
text19,7,55,.,.,PUNCT,
text19,8,1,(,(,PUNCT,
text19,8,2,C,c,NOUN,
text19,8,3,),),PUNCT,
text19,8,4,2014,2014,NUM,
text19,9,1,Elsevier,elsevi,ADJ,
text19,9,2,Ltd.,Ltd.,PROPN,
text19,10,1,All,all,DET,
text19,10,2,rights,right,NOUN,
text19,10,3,reserved,reserve,VERB,
text19,10,4,.,.,PUNCT,
text20,1,1,Under,under,ADP,
text20,1,2,appropriate,appropriate,ADJ,
text20,1,3,conditions,condition,NOUN,
text20,1,4,",",",",PUNCT,
